2021-06-15 20:00:01 | /errorHandler.js(30) | EU3RZAj67fcwMCryZtdkwC7C6pCCYu8F | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:10 | /errorHandler.js(30) | ZlKUwyQWZ4BwjQAQyduIC9t7P3AZj7Q5 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:11 | /errorHandler.js(30) | JwZ1cY1I913bvXFJz24Y3tgPfgtUk5gA | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:11 | /errorHandler.js(30) | 7vG4QOObeA3bYBb9hwybIT7RcEJhHwbJ | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:12 | /errorHandler.js(30) | moBErX4yEG4406AydKF6mTdlm35eveem | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:13 | /errorHandler.js(30) | CPTaNujaE72maJXUIEVFW6bc2aD192K0 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-06-16","firstName":"manisha","lastName":"chudasama","ohip":"2693951358NA","mobileNumber":"6479146903","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"1:00 PM","timeSlotEnd":"1:30 PM"},"screeningResult":"low","dob":"1965-01-19","gender":"Female","email":"chudasamam444@gmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","screeningAnswers":[],"address":"42 BELLEVILLE DRIVE, BRAMPTON, ONTARIO","postalcode":"L6P1V5","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":56,"location":"Embassy Grand Vaccination"}
2021-06-15 20:44:15 | /errorHandler.js(30) | aE7W8gkhOM1b1E86CJMXkhMMVm4DwRZb | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:15 | /errorHandler.js(30) | Xoe1bKVBXRpLRKmeb2wThMmZoxlepOAt | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:16 | /errorHandler.js(30) | o7LmkQ2cuR01S6NcazGsIbh9SZ4aeDJa | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 20:44:17 | /errorHandler.js(30) | C15P1G2FpnCvFqmpIJIwBtCLjNqJ3YS3 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:18 | /errorHandler.js(30) | huD8KsX8jiX7GmgJCP1kmr5IBvgl58VV | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:18 | /errorHandler.js(30) | Msi1ukiX6HlOyFvfYgyzKZ3ksaqjJmcT | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:20 | /errorHandler.js(30) | KTQH3a6qiA0g1iyBXX3aLyWs9WlGrX6X | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:23 | /errorHandler.js(30) | DnsxyneeupZN79KDHaBqiSNT5M2eeuMb | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:24 | /errorHandler.js(30) | h8uafXpwHYalo3bc2XxREt9WlmSUhk4f | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 20:44:25 | /errorHandler.js(30) | h8uafXpwHYalo3bc2XxREt9WlmSUhk4f | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:26 | /errorHandler.js(30) | 8Hd6VBs6LVzIupYpVwsv4eFfg7xwtYp4 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:27 | /errorHandler.js(30) | PlqzPulCLUalZSsD2vhpHxdp7mAEzYgB | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:28 | /errorHandler.js(30) | iYdyaQidbyCNxCcgXkKf6W4vqHbjUr2J | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:31 | /errorHandler.js(30) | CDepmmMoJ7wpG7aQ7RkqW9LCXu3LKmh9 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-11","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:32 | /errorHandler.js(30) | 6vcUlupUAzJibHlc1EZofAdTFDsje8KJ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:33 | /errorHandler.js(30) | mrGdUr3S0FH77BDdWoCyKZRB7zvLSvny | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:34 | /errorHandler.js(30) | ufRVwYnJ1WM9IJKG2diHeMQtYmtv3RYu | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:35 | /errorHandler.js(30) | jQQpTZKRzBV7lBfQmwqCcRzYcyacSrCU | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:36 | /errorHandler.js(30) | xJ3utjdiI8KSkyg8BjUnJ3ieTEU9I2kL | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 20:44:36 | /errorHandler.js(30) | WVWWAbKmJbR45HT92FLLqh5nr43ZHmpt | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:37 | /errorHandler.js(30) | 7Zhp12eS5WknYHJZSVgmKPfNvoxLQa6Y | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:38 | /errorHandler.js(30) | HggVkfGuz9QwGGdMXIKzRlCwfRBaW7sy | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:40 | /errorHandler.js(30) | 4IPvlzHehpcBFo3YvtBlFElBkoFVYKG1 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:42 | /errorHandler.js(30) | aoHLZJoSQAmizC5Dd0NwbXXv65mrxyJ8 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:43 | /errorHandler.js(30) | B3yEY7z3T6djd7qLZxVCdmgoHfBkM9jm | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:44 | /errorHandler.js(30) | nKYCkJuSFoQ8nrJBn8lW2qgb9MIVBMch | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:44 | /errorHandler.js(30) | 4isUUt1j9JhRFVhFVul28UpdZf0oIWKz | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 20:44:46 | /errorHandler.js(30) | 9UsL6C8RGwIh9KyaE5Z32HqSTT9bGquk | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:47 | /errorHandler.js(30) | N7CLa25veVFBBrFWW19QP2ATQrhFzjso | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:48 | /errorHandler.js(30) | sBarBn0PyubuRuGotdHKSbxvnNn6OD6i | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:51 | /errorHandler.js(30) | zgerQ5TTSh1hDM6DoCGZ8LVJqB8Kc069 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:52 | /errorHandler.js(30) | 4hWzvkBVPXW8bJR31McHXnjlNJF3oWTj | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:53 | /errorHandler.js(30) | PXkNY70O0Ghl6gRjEZBXhktSakpC8D25 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:54 | /errorHandler.js(30) | FpKvUwhTbRwIcu1jlyWrimX3zh7TDvKh | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:54 | /errorHandler.js(30) | bzlzlvKEfMGyAwvnV90WOx0R0gP6Uk3d | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-06","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:56 | /errorHandler.js(30) | qcSLIdH9mHkXPYjQJAtxQRVi9MGZO8DK | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 20:44:56 | /errorHandler.js(30) | FjC6ptGrSMrQUfXHGtvXD6zC7FM9uIzK | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:57 | /errorHandler.js(30) | NqxdRDS9rmjLYXc1qnyrTGkN0dQW0002 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:44:59 | /errorHandler.js(30) | f7K5eZiS7oiny6eWvEJuqpSJ11GMyZEW | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:02 | /errorHandler.js(30) | Y9XbRoWLNjFAKpQ4AtzGXUQZbOLYS6sp | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-08","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:02 | /errorHandler.js(30) | 6Uzxod5ANatyoFrYjHfl2F3YkANVlS0N | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:03 | /errorHandler.js(30) | LQcG9REnp0q3IQtQ1iKRlsaSflaehR4i | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:04 | /errorHandler.js(30) | E83qHEtDq2lh1jVAnhnkpihMW3Msuav6 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:04 | /errorHandler.js(30) | pgirwlbHOetGF44H5U9YVNHrxF1zKo5q | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 20:45:06 | /errorHandler.js(30) | dDG7w5REpe1c8cT0d7xNc1M6dSRacLEd | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:06 | /errorHandler.js(30) | Ti2GPkovVLlvzluYeqh0TaA8nZnRM92U | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:06 | /errorHandler.js(30) | Ti2GPkovVLlvzluYeqh0TaA8nZnRM92U | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:08 | /errorHandler.js(30) | dXiR0xJ6ry44Th3j7LD0xRQXeYoe8W3Q | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:09 | /errorHandler.js(30) | PZPVtUHsVIIXc1ogLz031X7sStFGxj9p | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:10 | /errorHandler.js(30) | PZPVtUHsVIIXc1ogLz031X7sStFGxj9p | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:11 | /errorHandler.js(30) | pF7fgOSHobiCNqHbiO3P43nBkOlbeVzT | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:12 | /errorHandler.js(30) | zVE96YY8JxwfJmpw1KZFvfSXi7MBYLwE | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-06-16","firstName":"Satinder ","lastName":"Kaur","ohip":"5437102386RK","mobileNumber":"4165500138","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"3:30 PM","timeSlotEnd":"4:00 PM"},"screeningResult":"low","dob":"1974-10-27","gender":"Female","email":"satinder_r@hotmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","screeningAnswers":[{"question":"question1","answer":"Yes"},{"question":"","answer":""},{"question":"","answer":""}],"address":"706@peter@Roberson@blvd","postalcode":"L6r1l6","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":46,"location":"Embassy Grand Vaccination"}
2021-06-15 20:45:14 | /errorHandler.js(30) | XkzD62582w5M2uzOmWfO3bFJImrbt9Sn | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:16 | /errorHandler.js(30) | TSt8efijUfePEwocXKLWIynAopJXtstt | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 20:45:16 | /errorHandler.js(30) | TFtq2u3csANiAPSGCEmKJsuvtNAEk4nh | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:17 | /errorHandler.js(30) | qZAWDxPFZYjRYbNqzBZ3Ov99HSN4CiiF | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:21 | /errorHandler.js(30) | gJubPBoi05AOSXHgf5KqVlW1FIllTSUD | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-06","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:21 | /errorHandler.js(30) | JeiVIEsCTdAE1n9OeXzlTisIQAMNez5Y | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:22 | /errorHandler.js(30) | gLRWlgfJODMHjaoKyDoP8UQHi4avGgew | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:23 | /errorHandler.js(30) | Xe4mSDNI1d9LE4DbOUsnTJ9qSluxRw5m | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:24 | /errorHandler.js(30) | zPs0mvxtQkkj9AcP4xCXmJ6iTnpgkCXC | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 20:45:25 | /errorHandler.js(30) | ffbZvJFBKsNAkYt6IxNFlT2RKD8brBRQ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:25 | /errorHandler.js(30) | SvnxVmeZZn2wVP99BGTwQyaokzpNAj4U | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:26 | /errorHandler.js(30) | nvAfuDryvkFpYK33GA3FN4GPsjQvApiu | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:26 | /errorHandler.js(30) | ki9bPkUrpdTAK0LqM9NV4URzMCA99mc0 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:27 | /errorHandler.js(30) | 8KKpgwu4mi3WH3Jet4HXPhIRpmei7GMl | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:28 | /errorHandler.js(30) | jWVieWX6uwyHwlnaxkbJIYoPERvngsC9 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:29 | /errorHandler.js(30) | g5YwU5MDXG6KQl3eoNXGU0saX5sfcbfh | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:31 | /errorHandler.js(30) | qcYvS3mzf9Q0OsWa0MWqYBC5zXQnDT1U | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:32 | /errorHandler.js(30) | IwYnBPYZDiggNqoHFfJbuC7iovPr63uS | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:33 | /errorHandler.js(30) | KOkUejiDneLlRfSaEMbRKc7YG0114dOZ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:45:33 | /errorHandler.js(30) | KOkUejiDneLlRfSaEMbRKc7YG0114dOZ | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-07-14","firstName":"Kanchanben","lastName":"Patel","ohip":"5660408088CJ","mobileNumber":"6472297662","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"1:00 PM","timeSlotEnd":"1:30 PM"},"screeningResult":"low","dob":"1957-04-01","gender":"Female","email":"dhwani5879@gmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"1 Leo Austin Road","postalcode":"L6P4C1","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":64,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-06-15 20:45:33","updatedAt":"2021-06-15 20:45:33","bookedDateTime":1626267600000,"bookingDate":"2021-06-16","_id":"60c949ade5d1c2001f632c0c","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60c949ade5d1c2001f632c0c","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60c949ade5d1c2001f632c0c","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to RESCHEDULE or CANCEL too allows others to book. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
